,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
310,2023-10-07,wk inc flu hosp,13.0,2024-01-06,US,quantile,0.500,8756.0
311,2023-10-07,wk inc flu hosp,13.0,2024-01-06,US,quantile,0.550,9180.0
312,2023-10-07,wk inc flu hosp,13.0,2024-01-06,US,quantile,0.600,9613.0
313,2023-10-07,wk inc flu hosp,13.0,2024-01-06,US,quantile,0.650,10112.0
314,2023-10-07,wk inc flu hosp,13.0,2024-01-06,US,quantile,0.700,10702.0
315,2023-10-07,wk inc flu hosp,13.0,2024-01-06,US,quantile,0.750,11244.0
316,2023-10-07,wk inc flu hosp,13.0,2024-01-06,US,quantile,0.800,11965.0
317,2023-10-07,wk inc flu hosp,13.0,2024-01-06,US,quantile,0.850,12886.0
318,2023-10-07,wk inc flu hosp,13.0,2024-01-06,US,quantile,0.900,14148.0
319,2023-10-07,wk inc flu hosp,13.0,2024-01-06,US,quantile,0.950,16189.0
320,2023-10-07,wk inc flu hosp,13.0,2024-01-06,US,quantile,0.975,18079.0
321,2023-10-07,wk inc flu hosp,13.0,2024-01-06,US,quantile,0.990,20318.0
322,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.010,3736.0
323,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.025,4334.0
324,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.050,4906.0
325,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.100,5604.0
326,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.150,6147.0
327,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.200,6631.0
328,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.250,7027.0
329,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.300,7450.0
330,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.350,7817.0
331,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.400,8240.0
332,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.450,8644.0
333,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.500,9086.0
334,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.550,9515.0
335,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.600,10023.0
336,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.650,10538.0
337,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.700,11082.0
338,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.750,11723.0
339,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.800,12464.0
340,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.850,13472.0
341,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.900,14866.0
342,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.950,17017.0
343,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.975,19139.0
344,2023-10-07,wk inc flu hosp,14.0,2024-01-13,US,quantile,0.990,21300.0
345,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.010,3903.0
346,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.025,4552.0
347,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.050,5110.0
348,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.100,5870.0
349,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.150,6419.0
350,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.200,6883.0
351,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.250,7351.0
352,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.300,7804.0
353,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.350,8195.0
354,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.400,8611.0
355,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.450,9039.0
356,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.500,9481.0
357,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.550,9949.0
358,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.600,10462.0
359,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.650,11011.0
360,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.700,11559.0
361,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.750,12291.0
362,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.800,13093.0
363,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.850,14042.0
364,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.900,15439.0
365,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.950,17716.0
366,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.975,19923.0
367,2023-10-07,wk inc flu hosp,15.0,2024-01-20,US,quantile,0.990,22156.0
368,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.010,4021.0
369,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.025,4586.0
370,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.050,5175.0
371,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.100,5954.0
372,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.150,6520.0
373,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.200,7001.0
374,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.250,7472.0
375,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.300,7948.0
376,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.350,8379.0
377,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.400,8817.0
378,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.450,9255.0
379,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.500,9728.0
380,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.550,10210.0
381,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.600,10696.0
382,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.650,11224.0
383,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.700,11811.0
384,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.750,12505.0
385,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.800,13276.0
386,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.850,14296.0
387,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.900,15683.0
388,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.950,17713.0
389,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.975,19806.0
390,2023-10-07,wk inc flu hosp,16.0,2024-01-27,US,quantile,0.990,22237.0
391,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.010,4131.0
392,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.025,4650.0
393,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.050,5308.0
394,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.100,6087.0
395,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.150,6635.0
396,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.200,7151.0
397,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.250,7632.0
398,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.300,8060.0
399,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.350,8467.0
400,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.400,8903.0
401,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.450,9349.0
402,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.500,9800.0
403,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.550,10249.0
404,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.600,10711.0
405,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.650,11217.0
406,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.700,11742.0
407,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.750,12401.0
408,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.800,13183.0
409,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.850,14110.0
410,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.900,15422.0
411,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.950,17600.0
412,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.975,19809.0
413,2023-10-07,wk inc flu hosp,17.0,2024-02-03,US,quantile,0.990,22256.0
414,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.010,4097.0
415,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.025,4686.0
416,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.050,5195.0
417,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.100,5945.0
418,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.150,6527.0
419,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.200,6971.0
420,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.250,7414.0
421,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.300,7816.0
422,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.350,8210.0
423,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.400,8610.0
424,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.450,9052.0
425,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.500,9457.0
426,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.550,9928.0
427,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.600,10410.0
428,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.650,10923.0
429,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.700,11460.0
430,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.750,12076.0
431,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.800,12858.0
432,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.850,13766.0
433,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.900,15021.0
434,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.950,16955.0
435,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.975,18579.0
436,2023-10-07,wk inc flu hosp,18.0,2024-02-10,US,quantile,0.990,20462.0
437,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.010,3927.0
438,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.025,4411.0
439,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.050,4916.0
440,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.100,5594.0
441,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.150,6131.0
442,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.200,6584.0
443,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.250,6967.0
444,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.300,7345.0
445,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.350,7723.0
446,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.400,8100.0
447,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.450,8494.0
448,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.500,8899.0
449,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.550,9329.0
450,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.600,9755.0
451,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.650,10232.0
452,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.700,10753.0
453,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.750,11339.0
454,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.800,12054.0
455,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.850,12963.0
456,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.900,14130.0
457,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.950,15931.0
458,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.975,17487.0
459,2023-10-07,wk inc flu hosp,19.0,2024-02-17,US,quantile,0.990,19296.0
460,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.010,3593.0
461,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.025,4135.0
462,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.050,4637.0
463,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.100,5287.0
464,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.150,5765.0
465,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.200,6194.0
466,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.250,6580.0
467,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.300,6949.0
468,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.350,7306.0
469,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.400,7664.0
470,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.450,8020.0
471,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.500,8409.0
472,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.550,8793.0
473,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.600,9152.0
474,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.650,9606.0
475,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.700,10105.0
476,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.750,10628.0
477,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.800,11273.0
478,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.850,12135.0
479,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.900,13162.0
480,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.950,14651.0
481,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.975,15963.0
482,2023-10-07,wk inc flu hosp,20.0,2024-02-24,US,quantile,0.990,17693.0
483,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.010,3493.0
484,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.025,3947.0
485,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.050,4403.0
486,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.100,4967.0
487,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.150,5446.0
488,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.200,5844.0
489,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.250,6207.0
490,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.300,6564.0
491,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.350,6890.0
492,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.400,7226.0
493,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.450,7564.0
494,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.500,7878.0
495,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.550,8256.0
496,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.600,8633.0
497,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.650,9023.0
498,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.700,9472.0
499,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.750,9997.0
500,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.800,10597.0
501,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.850,11278.0
502,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.900,12156.0
503,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.950,13594.0
504,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.975,14682.0
505,2023-10-07,wk inc flu hosp,21.0,2024-03-02,US,quantile,0.990,15970.0
506,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.010,2965.0
507,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.025,3382.0
508,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.050,3823.0
509,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.100,4394.0
510,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.150,4820.0
511,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.200,5168.0
512,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.250,5493.0
513,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.300,5783.0
514,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.350,6078.0
515,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.400,6359.0
516,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.450,6664.0
517,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.500,6969.0
518,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.550,7273.0
519,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.600,7638.0
520,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.650,8028.0
521,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.700,8446.0
522,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.750,8908.0
523,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.800,9464.0
524,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.850,10102.0
525,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.900,10914.0
526,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.950,12038.0
527,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.975,13050.0
528,2023-10-07,wk inc flu hosp,22.0,2024-03-09,US,quantile,0.990,14224.0
529,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.010,2821.0
530,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.025,3197.0
531,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.050,3579.0
532,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.100,4066.0
533,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.150,4448.0
534,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.200,4766.0
535,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.250,5070.0
536,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.300,5324.0
537,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.350,5596.0
538,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.400,5859.0
539,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.450,6130.0
540,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.500,6402.0
541,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.550,6691.0
542,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.600,7001.0
543,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.650,7352.0
544,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.700,7733.0
545,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.750,8118.0
546,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.800,8584.0
547,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.850,9175.0
548,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.900,9846.0
549,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.950,10871.0
550,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.975,11635.0
551,2023-10-07,wk inc flu hosp,23.0,2024-03-16,US,quantile,0.990,12506.0
552,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.010,2466.0
553,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.025,2789.0
554,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.050,3145.0
555,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.100,3595.0
556,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.150,3918.0
557,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.200,4193.0
558,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.250,4459.0
559,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.300,4709.0
560,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.350,4945.0
561,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.400,5182.0
562,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.450,5399.0
563,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.500,5649.0
564,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.550,5908.0
565,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.600,6188.0
566,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.650,6499.0
567,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.700,6800.0
568,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.750,7151.0
569,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.800,7583.0
570,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.850,8075.0
571,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.900,8654.0
572,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.950,9442.0
573,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.975,10170.0
574,2023-10-07,wk inc flu hosp,24.0,2024-03-23,US,quantile,0.990,10976.0
575,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.010,2154.0
576,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.025,2485.0
577,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.050,2767.0
578,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.100,3169.0
579,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.150,3465.0
580,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.200,3727.0
581,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.250,3955.0
582,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.300,4174.0
583,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.350,4393.0
584,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.400,4618.0
585,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.450,4844.0
586,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.500,5072.0
587,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.550,5276.0
588,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.600,5520.0
589,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.650,5781.0
590,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.700,6075.0
591,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.750,6383.0
592,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.800,6745.0
593,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.850,7144.0
594,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.900,7632.0
595,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.950,8375.0
596,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.975,8968.0
597,2023-10-07,wk inc flu hosp,25.0,2024-03-30,US,quantile,0.990,9654.0
598,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.010,1916.0
599,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.025,2174.0
600,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.050,2449.0
601,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.100,2816.0
602,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.150,3089.0
603,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.200,3303.0
604,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.250,3522.0
605,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.300,3717.0
606,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.350,3907.0
607,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.400,4093.0
608,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.450,4268.0
609,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.500,4461.0
610,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.550,4663.0
611,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.600,4851.0
612,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.650,5072.0
613,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.700,5307.0
614,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.750,5564.0
615,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.800,5856.0
616,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.850,6212.0
617,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.900,6625.0
618,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.950,7212.0
619,2023-10-07,wk inc flu hosp,26.0,2024-04-06,US,quantile,0.975,7754.0
